date,product,category,region,sales_amount,units_sold,customer_id,payment_method
2024-02-11,LED Desk Lamp,Office Supplies,East,45.99,1,C1804,PayPal
2024-02-11,Ergonomic Chair,Office Supplies,North,224.99,1,C2217,Debit Card
2024-02-11,Desk Organizer,Office Supplies,South,56.98,2,C1036,Credit Card
2024-02-11,Mousepad,Accessories,North,59.97,3,C1112,Cash
2024-02-11,LED Desk Lamp,Office Supplies,East,165.56,4,C1114,Cash
2024-02-11,Mouse,Accessories,South,22.49,1,C1152,Credit Card
2024-02-11,Headphones,Electronics,West,143.99,1,C1855,PayPal
2024-02-11,Tablet,Electronics,North,1499.97,3,C1404,PayPal
2024-02-11,Notebook,Office Supplies,South,79.92,8,C1153,PayPal
2024-02-11,Tablet,Electronics,North,449.99,1,C2224,Credit Card
2024-02-11,USB Cable,Accessories,East,38.97,3,C1915,PayPal
2024-02-11,LED Desk Lamp,Office Supplies,West,45.99,1,C2458,Cash
2024-02-11,Ergonomic Chair,Office Supplies,South,499.98,2,C1535,Cash
2024-02-11,Power Bank,Accessories,West,37.99,1,C1928,Credit Card
2024-02-11,Monitor,Electronics,West,1049.97,3,C1466,Debit Card
2024-02-11,USB Cable,Accessories,West,38.97,3,C2192,Debit Card
2024-02-11,Monitor,Electronics,East,1049.97,3,C1211,Debit Card
2024-02-12,LED Desk Lamp,Office Supplies,North,43.69,1,C2118,Debit Card
2024-02-12,Mousepad,Accessories,North,18.99,1,C2288,Credit Card
2024-02-12,Monitor,Electronics,West,349.99,1,C2276,PayPal
2024-02-12,USB Cable,Accessories,East,12.99,1,C1639,Debit Card
2024-02-12,Desk Organizer,Office Supplies,West,29.99,1,C2015,PayPal
2024-02-12,Smartphone,Electronics,West,799.99,1,C1724,Debit Card
2024-02-12,Monitor,Electronics,West,332.49,1,C1049,PayPal
2024-02-12,USB Cable,Accessories,South,116.91,10,C1151,Cash
2024-02-12,Mousepad,Accessories,West,19.99,1,C2332,PayPal
2024-02-12,Webcam,Electronics,North,427.45,5,C2159,PayPal
2024-02-12,Laptop,Electronics,East,2599.98,2,C1321,Credit Card
2024-02-12,Keyboard,Accessories,West,79.99,1,C2130,Debit Card
2024-02-12,Monitor,Electronics,South,1049.97,3,C1696,Credit Card
2024-02-12,LED Desk Lamp,Office Supplies,West,91.98,2,C1991,Credit Card
2024-02-12,Power Bank,Accessories,North,39.99,1,C1942,PayPal
2024-02-12,Keyboard,Accessories,East,71.99,1,C1243,Cash
2024-02-12,Headphones,Electronics,North,455.97,3,C2305,Debit Card
2024-02-12,Mouse,Accessories,West,24.99,1,C1912,Debit Card
2024-02-12,Tablet,Electronics,South,474.99,1,C1153,PayPal
2024-02-12,Power Bank,Accessories,South,75.98,2,C2018,Debit Card
2024-02-12,LED Desk Lamp,Office Supplies,East,41.39,1,C1081,Credit Card
2024-02-12,Mouse,Accessories,North,44.98,2,C2264,Debit Card
2024-02-13,Notebook,Office Supplies,West,47.45,5,C1364,Credit Card
2024-02-13,Headphones,Electronics,South,639.96,4,C2407,PayPal
2024-02-13,Mouse,Accessories,South,23.74,1,C1126,Debit Card
2024-02-13,Webcam,Electronics,North,80.99,1,C1491,PayPal
2024-02-13,Desk Organizer,Office Supplies,North,89.97,3,C1756,PayPal
2024-02-13,Headphones,Electronics,North,143.99,1,C1873,PayPal
2024-02-13,Webcam,Electronics,East,89.99,1,C2243,Credit Card
2024-02-13,Tablet,Electronics,East,499.99,1,C1080,Debit Card
2024-02-13,Smartphone,Electronics,North,3199.96,4,C1888,PayPal
2024-02-13,USB Cable,Accessories,North,12.99,1,C2488,PayPal
2024-02-13,Ergonomic Chair,Office Supplies,West,474.98,2,C1354,Debit Card
2024-02-13,Mouse,Accessories,East,22.49,1,C2200,PayPal
2024-02-13,Tablet,Electronics,East,474.99,1,C2066,Debit Card
2024-02-13,Power Bank,Accessories,East,71.98,2,C1519,Credit Card
2024-02-13,Ergonomic Chair,Office Supplies,West,1999.92,8,C1466,Credit Card
2024-02-13,Notebook,Office Supplies,South,44.96,5,C2315,PayPal
2024-02-13,Mouse,Accessories,West,74.97,3,C1968,Cash
2024-02-13,Mousepad,Accessories,West,39.98,2,C1895,Credit Card
2024-02-13,Ergonomic Chair,Office Supplies,East,499.98,2,C1574,Debit Card
2024-02-13,Ergonomic Chair,Office Supplies,South,449.98,2,C1549,PayPal
2024-02-14,Tablet,Electronics,North,474.99,1,C2320,Cash
2024-02-14,USB Cable,Accessories,West,12.34,1,C2263,PayPal
2024-02-14,Tablet,Electronics,South,499.99,1,C1246,Debit Card
2024-02-14,Desk Organizer,Office Supplies,South,89.97,3,C2475,PayPal
2024-02-14,Mouse,Accessories,West,44.98,2,C1634,PayPal
2024-02-14,Power Bank,Accessories,South,39.99,1,C1225,PayPal
2024-02-14,Notebook,Office Supplies,East,9.49,1,C2015,Credit Card
2024-02-14,Smartphone,Electronics,West,799.99,1,C1513,Cash
2024-02-14,Headphones,Electronics,West,159.99,1,C1089,PayPal
2024-02-14,Desk Organizer,Office Supplies,West,80.97,3,C1860,Credit Card
2024-02-14,Mousepad,Accessories,South,17.99,1,C1034,Cash
2024-02-14,LED Desk Lamp,Office Supplies,North,45.99,1,C2155,Debit Card
2024-02-14,Laptop,Electronics,South,1234.99,1,C2163,Cash
2024-02-14,Monitor,Electronics,East,349.99,1,C1370,Debit Card
2024-02-14,Power Bank,Accessories,North,35.99,1,C1681,Debit Card
2024-02-14,Keyboard,Accessories,North,159.98,2,C1696,PayPal
2024-02-14,Webcam,Electronics,West,89.99,1,C1507,PayPal
2024-02-15,Desk Organizer,Office Supplies,East,28.49,1,C2316,Debit Card
2024-02-15,USB Cable,Accessories,East,12.34,1,C1622,Credit Card
2024-02-15,Desk Organizer,Office Supplies,North,29.99,1,C2410,Debit Card
2024-02-15,Keyboard,Accessories,East,359.95,5,C2263,Debit Card
2024-02-15,Headphones,Electronics,East,159.99,1,C1787,Debit Card
2024-02-15,Mousepad,Accessories,South,19.99,1,C2469,Cash
2024-02-15,Desk Organizer,Office Supplies,West,29.99,1,C2103,Credit Card
2024-02-15,Tablet,Electronics,East,2499.95,5,C1706,Credit Card
2024-02-15,USB Cable,Accessories,South,46.76,4,C1679,Credit Card
2024-02-15,Tablet,Electronics,North,499.99,1,C2096,Cash
2024-02-15,Monitor,Electronics,South,349.99,1,C1584,PayPal
2024-02-15,Power Bank,Accessories,East,35.99,1,C2041,PayPal
2024-02-15,Smartphone,Electronics,West,3599.95,5,C1009,Cash
2024-02-15,USB Cable,Accessories,South,12.99,1,C1208,Credit Card
2024-02-15,Monitor,Electronics,East,332.49,1,C1278,Cash
2024-02-15,Power Bank,Accessories,North,37.99,1,C2369,PayPal
2024-02-15,Keyboard,Accessories,North,79.99,1,C1892,Cash
2024-02-15,Power Bank,Accessories,East,39.99,1,C1176,PayPal
2024-02-15,Desk Organizer,Office Supplies,North,28.49,1,C2429,Credit Card
2024-02-15,Ergonomic Chair,Office Supplies,South,237.49,1,C1778,Debit Card
2024-02-15,Ergonomic Chair,Office Supplies,West,1124.96,5,C1718,Credit Card
2024-02-15,Keyboard,Accessories,North,319.96,4,C1596,Credit Card
2024-02-15,Notebook,Office Supplies,West,29.97,3,C1128,Debit Card
2024-02-15,Ergonomic Chair,Office Supplies,South,499.98,2,C2187,Cash
2024-02-15,Keyboard,Accessories,South,239.97,3,C1711,Credit Card
2024-02-15,Mousepad,Accessories,East,39.98,2,C1774,Credit Card
2024-02-15,Mouse,Accessories,North,74.97,3,C1298,Cash
2024-02-15,LED Desk Lamp,Office Supplies,West,41.39,1,C1977,Debit Card
2024-02-15,Headphones,Electronics,North,799.95,5,C1921,PayPal
2024-02-15,Tablet,Electronics,East,1499.97,3,C2049,Debit Card
2024-02-15,Mouse,Accessories,South,24.99,1,C2074,Credit Card
2024-02-15,Notebook,Office Supplies,North,29.97,3,C2230,PayPal
2024-02-15,Laptop,Electronics,South,3899.97,3,C2414,PayPal
2024-02-15,LED Desk Lamp,Office Supplies,West,45.99,1,C1695,Credit Card
2024-02-16,Desk Organizer,Office Supplies,East,89.97,3,C1972,Cash
2024-02-16,Monitor,Electronics,South,1259.96,4,C1589,PayPal
2024-02-16,Smartphone,Electronics,North,759.99,1,C1725,Cash
2024-02-16,LED Desk Lamp,Office Supplies,East,45.99,1,C2092,Debit Card
2024-02-16,Smartphone,Electronics,West,1439.98,2,C2073,Cash
2024-02-16,Power Bank,Accessories,North,37.99,1,C1879,Cash
2024-02-16,Laptop,Electronics,South,2599.98,2,C2222,Credit Card
2024-02-16,Webcam,Electronics,South,256.47,3,C1899,Debit Card
2024-02-16,Desk Organizer,Office Supplies,North,149.95,5,C1015,PayPal
2024-02-16,Headphones,Electronics,South,143.99,1,C1793,Debit Card
2024-02-16,LED Desk Lamp,Office Supplies,West,91.98,2,C1219,Cash
2024-02-16,Desk Organizer,Office Supplies,South,59.98,2,C1011,Cash
2024-02-16,Laptop,Electronics,South,1234.99,1,C1524,Credit Card
2024-02-16,Desk Organizer,Office Supplies,South,26.99,1,C1663,Credit Card
2024-02-16,Desk Organizer,Office Supplies,South,26.99,1,C2074,Cash
2024-02-16,Smartphone,Electronics,South,6399.92,8,C1296,Debit Card
2024-02-16,Smartphone,Electronics,South,799.99,1,C1265,Credit Card
2024-02-16,Mousepad,Accessories,South,39.98,2,C2103,PayPal
2024-02-16,Mousepad,Accessories,West,94.95,5,C2195,Debit Card
2024-02-16,Keyboard,Accessories,South,79.99,1,C2126,Credit Card
2024-02-16,Webcam,Electronics,North,179.98,2,C1867,Cash
2024-02-16,Desk Organizer,Office Supplies,South,59.98,2,C1883,Debit Card
2024-02-16,Desk Organizer,Office Supplies,North,113.96,4,C2071,Debit Card
2024-02-16,Mouse,Accessories,South,23.74,1,C1755,Cash
2024-02-16,Monitor,Electronics,West,314.99,1,C2390,Debit Card
2024-02-17,Ergonomic Chair,Office Supplies,East,237.49,1,C1107,Cash
2024-02-17,Notebook,Office Supplies,South,8.99,1,C2367,Credit Card
2024-02-17,Notebook,Office Supplies,East,29.97,3,C1064,PayPal
2024-02-17,Notebook,Office Supplies,East,9.99,1,C1928,PayPal
2024-02-17,Mouse,Accessories,North,124.95,5,C1851,Cash
2024-02-17,USB Cable,Accessories,East,12.99,1,C1859,Cash
2024-02-17,Mousepad,Accessories,West,19.99,1,C2196,Debit Card
2024-02-17,USB Cable,Accessories,South,12.99,1,C1935,Debit Card
2024-02-17,Keyboard,Accessories,North,71.99,1,C2255,Credit Card
2024-02-17,Smartphone,Electronics,South,1439.98,2,C2273,PayPal
2024-02-17,Monitor,Electronics,West,699.98,2,C1939,Credit Card
2024-02-17,Tablet,Electronics,West,499.99,1,C1585,Debit Card
2024-02-17,Laptop,Electronics,West,5199.96,4,C1178,Credit Card
2024-02-17,Notebook,Office Supplies,West,9.99,1,C1636,Debit Card
2024-02-17,Mouse,Accessories,South,99.96,4,C1654,PayPal
2024-02-17,Desk Organizer,Office Supplies,East,59.98,2,C1850,Debit Card
2024-02-17,Headphones,Electronics,North,287.98,2,C1088,Cash
2024-02-17,LED Desk Lamp,Office Supplies,West,82.78,2,C2062,PayPal
2024-02-17,LED Desk Lamp,Office Supplies,West,41.39,1,C2156,Debit Card
2024-02-17,USB Cable,Accessories,South,12.34,1,C1492,Cash
2024-02-17,LED Desk Lamp,Office Supplies,South,91.98,2,C2268,Credit Card
2024-02-17,LED Desk Lamp,Office Supplies,East,137.97,3,C1846,Debit Card
2024-02-17,Mouse,Accessories,West,49.98,2,C1338,PayPal
2024-02-17,Laptop,Electronics,North,1299.99,1,C2101,Debit Card
2024-02-17,Keyboard,Accessories,North,159.98,2,C1027,Cash
2024-02-17,Monitor,Electronics,North,1049.97,3,C1787,Cash
2024-02-17,Mouse,Accessories,East,74.97,3,C1542,Credit Card
2024-02-17,Mousepad,Accessories,South,19.99,1,C2109,PayPal
2024-02-18,Tablet,Electronics,West,899.98,2,C1572,PayPal
2024-02-18,Notebook,Office Supplies,North,35.96,4,C1961,Debit Card
2024-02-18,Tablet,Electronics,South,449.99,1,C1286,Credit Card
2024-02-18,Mouse,Accessories,North,24.99,1,C2020,PayPal
2024-02-18,Notebook,Office Supplies,West,26.97,3,C1527,Debit Card
2024-02-18,Power Bank,Accessories,East,71.98,2,C2396,Debit Card
2024-02-18,Webcam,Electronics,South,89.99,1,C1984,Credit Card
2024-02-18,LED Desk Lamp,Office Supplies,West,41.39,1,C2100,Cash
2024-02-18,Notebook,Office Supplies,North,9.49,1,C1525,Debit Card
2024-02-18,Monitor,Electronics,East,349.99,1,C1579,Debit Card
2024-02-18,Headphones,Electronics,East,159.99,1,C1752,PayPal
2024-02-18,LED Desk Lamp,Office Supplies,South,137.97,3,C1663,Cash
2024-02-18,Webcam,Electronics,South,269.97,3,C2466,Cash
2024-02-18,Notebook,Office Supplies,West,29.97,3,C2192,PayPal
2024-02-18,Keyboard,Accessories,South,239.97,3,C2002,Credit Card
2024-02-18,Notebook,Office Supplies,East,19.98,2,C2340,Credit Card
2024-02-18,Notebook,Office Supplies,East,9.99,1,C2134,PayPal
2024-02-18,Ergonomic Chair,Office Supplies,West,237.49,1,C2011,PayPal
2024-02-18,LED Desk Lamp,Office Supplies,North,41.39,1,C1069,Cash
2024-02-18,Webcam,Electronics,South,89.99,1,C1834,Debit Card
2024-02-19,LED Desk Lamp,Office Supplies,East,45.99,1,C2494,Credit Card
2024-02-19,Headphones,Electronics,East,479.97,3,C1252,Cash
2024-02-19,Power Bank,Accessories,North,35.99,1,C1778,Debit Card
2024-02-19,Notebook,Office Supplies,South,18.98,2,C1387,Debit Card
2024-02-19,Keyboard,Accessories,North,79.99,1,C1590,Credit Card
2024-02-19,Desk Organizer,Office Supplies,East,89.97,3,C2180,Cash
2024-02-19,Keyboard,Accessories,West,303.96,4,C1886,Cash
2024-02-19,USB Cable,Accessories,East,12.99,1,C2290,Credit Card
2024-02-19,Monitor,Electronics,North,332.49,1,C1052,Cash
2024-02-19,Power Bank,Accessories,South,79.98,2,C1774,Cash
2024-02-19,Keyboard,Accessories,East,159.98,2,C1230,Credit Card
2024-02-19,Keyboard,Accessories,East,159.98,2,C1375,Debit Card
2024-02-19,Webcam,Electronics,East,170.98,2,C1371,Credit Card
2024-02-19,Monitor,Electronics,East,629.98,2,C2022,Credit Card
2024-02-19,Power Bank,Accessories,South,75.98,2,C1828,PayPal
2024-02-19,USB Cable,Accessories,North,38.97,3,C2027,Debit Card
2024-02-19,Smartphone,Electronics,South,759.99,1,C1473,Credit Card
2024-02-19,LED Desk Lamp,Office Supplies,North,43.69,1,C1997,Credit Card
2024-02-19,Mousepad,Accessories,East,17.99,1,C2359,PayPal
2024-02-19,Ergonomic Chair,Office Supplies,South,499.98,2,C2151,Debit Card
2024-02-19,Smartphone,Electronics,West,719.99,1,C1865,Credit Card
2024-02-19,Ergonomic Chair,Office Supplies,West,499.98,2,C2021,Cash
2024-02-19,Keyboard,Accessories,South,239.97,3,C1455,PayPal
2024-02-19,Keyboard,Accessories,East,79.99,1,C1261,Debit Card
2024-02-19,Webcam,Electronics,North,359.96,4,C1247,Debit Card
2024-02-19,Keyboard,Accessories,West,159.98,2,C2126,Debit Card
2024-02-19,Mousepad,Accessories,West,17.99,1,C1704,Debit Card
2024-02-19,Ergonomic Chair,Office Supplies,South,749.97,3,C2362,Debit Card
2024-02-19,Keyboard,Accessories,North,151.98,2,C1716,PayPal
2024-02-19,Headphones,Electronics,North,151.99,1,C1869,Debit Card
2024-02-19,LED Desk Lamp,Office Supplies,South,45.99,1,C1065,Debit Card
2024-02-19,Tablet,Electronics,North,499.99,1,C1545,Cash
2024-02-20,Ergonomic Chair,Office Supplies,East,249.99,1,C1389,Credit Card
2024-02-20,Smartphone,Electronics,West,2399.97,3,C1452,Credit Card
2024-02-20,Tablet,Electronics,West,499.99,1,C1380,Cash
2024-02-20,Mousepad,Accessories,North,19.99,1,C1976,Credit Card
2024-02-20,Mousepad,Accessories,West,39.98,2,C2016,Debit Card
2024-02-20,Headphones,Electronics,West,159.99,1,C1045,PayPal
2024-02-20,Webcam,Electronics,South,89.99,1,C1503,PayPal
2024-02-20,Ergonomic Chair,Office Supplies,South,999.96,4,C2325,Cash
2024-02-20,Tablet,Electronics,East,499.99,1,C1414,PayPal
2024-02-20,USB Cable,Accessories,East,11.69,1,C1663,Debit Card
2024-02-20,LED Desk Lamp,Office Supplies,South,41.39,1,C1306,Cash
2024-02-20,USB Cable,Accessories,South,12.99,1,C1997,Cash
2024-02-20,Mouse,Accessories,North,47.48,2,C1349,Debit Card
2024-02-20,Ergonomic Chair,Office Supplies,West,499.98,2,C2161,Debit Card
2024-02-20,Ergonomic Chair,Office Supplies,South,249.99,1,C1801,Debit Card
2024-02-20,Ergonomic Chair,Office Supplies,North,899.96,4,C1193,Debit Card
2024-02-20,Desk Organizer,Office Supplies,South,89.97,3,C1954,Credit Card
2024-02-20,Power Bank,Accessories,West,37.99,1,C1852,Credit Card
2024-02-20,Notebook,Office Supplies,East,9.49,1,C1474,Credit Card
2024-02-20,Ergonomic Chair,Office Supplies,North,712.47,3,C1112,Debit Card
2024-02-20,Notebook,Office Supplies,East,19.98,2,C1797,Cash
2024-02-20,Webcam,Electronics,East,179.98,2,C2432,Credit Card
2024-02-20,LED Desk Lamp,Office Supplies,South,43.69,1,C2163,PayPal
2024-02-20,Ergonomic Chair,Office Supplies,North,237.49,1,C1575,Cash
2024-02-20,Notebook,Office Supplies,East,26.97,3,C1403,Cash
2024-02-20,Laptop,Electronics,East,1299.99,1,C1651,Debit Card
2024-02-21,Mouse,Accessories,West,24.99,1,C2463,Cash
2024-02-21,Desk Organizer,Office Supplies,West,29.99,1,C2346,PayPal
2024-02-21,Headphones,Electronics,South,159.99,1,C1678,Credit Card
2024-02-21,Smartphone,Electronics,East,1599.98,2,C2250,Credit Card
2024-02-21,USB Cable,Accessories,North,23.38,2,C1877,PayPal
2024-02-21,Laptop,Electronics,South,6174.95,5,C1595,Credit Card
2024-02-21,Mousepad,Accessories,West,17.99,1,C1776,Cash
2024-02-21,Tablet,Electronics,North,499.99,1,C1784,Cash
2024-02-21,Monitor,Electronics,North,1749.95,5,C1913,PayPal
2024-02-21,Mouse,Accessories,East,24.99,1,C1173,Cash
2024-02-21,Webcam,Electronics,South,89.99,1,C1029,PayPal
2024-02-21,Notebook,Office Supplies,West,8.99,1,C1232,Cash
2024-02-21,Ergonomic Chair,Office Supplies,South,749.97,3,C2137,Credit Card
2024-02-21,USB Cable,Accessories,North,12.99,1,C1643,PayPal
2024-02-21,Tablet,Electronics,South,1999.96,4,C1001,Cash
2024-02-21,Smartphone,Electronics,South,719.99,1,C2313,Credit Card
2024-02-21,Smartphone,Electronics,South,1519.98,2,C1179,Credit Card
2024-02-21,Mouse,Accessories,West,23.74,1,C1840,PayPal
2024-02-21,Laptop,Electronics,West,3899.97,3,C1195,Credit Card
2024-02-21,Webcam,Electronics,East,179.98,2,C1671,Credit Card
2024-02-21,Tablet,Electronics,North,499.99,1,C1331,PayPal
2024-02-21,USB Cable,Accessories,South,12.99,1,C2376,Credit Card
2024-02-21,Webcam,Electronics,West,80.99,1,C1015,Credit Card
2024-02-21,Keyboard,Accessories,West,75.99,1,C1172,Credit Card
2024-02-21,LED Desk Lamp,Office Supplies,East,45.99,1,C1938,Credit Card
2024-02-22,Power Bank,Accessories,East,119.97,3,C1217,PayPal
2024-02-22,Mousepad,Accessories,South,59.97,3,C1619,PayPal
2024-02-22,Keyboard,Accessories,East,227.97,3,C1920,Credit Card
2024-02-22,USB Cable,Accessories,South,51.96,4,C1191,Debit Card
2024-02-22,Keyboard,Accessories,West,75.99,1,C1682,Credit Card
2024-02-22,Mousepad,Accessories,East,19.99,1,C1226,Cash
2024-02-22,Ergonomic Chair,Office Supplies,North,499.98,2,C2398,Cash
2024-02-22,Power Bank,Accessories,East,79.98,2,C1083,Debit Card
2024-02-22,Power Bank,Accessories,South,79.98,2,C1019,Cash
2024-02-22,Ergonomic Chair,Office Supplies,South,249.99,1,C1794,Debit Card
2024-02-22,Power Bank,Accessories,West,39.99,1,C2276,PayPal
2024-02-22,Mousepad,Accessories,East,17.99,1,C1611,Debit Card
2024-02-22,Tablet,Electronics,East,499.99,1,C1698,PayPal
2024-02-22,Power Bank,Accessories,West,71.98,2,C1522,Cash
2024-02-22,Monitor,Electronics,East,332.49,1,C1167,Cash
2024-02-22,Smartphone,Electronics,South,719.99,1,C1459,Debit Card
2024-02-22,USB Cable,Accessories,East,38.97,3,C1398,PayPal
2024-02-22,Laptop,Electronics,East,2339.98,2,C2078,Credit Card
2024-02-22,Headphones,Electronics,East,479.97,3,C1506,Debit Card
2024-02-22,Notebook,Office Supplies,West,9.99,1,C1618,PayPal
2024-02-22,Ergonomic Chair,Office Supplies,West,474.98,2,C1107,Credit Card
2024-02-22,Desk Organizer,Office Supplies,East,59.98,2,C1352,Debit Card
2024-02-22,Laptop,Electronics,East,1169.99,1,C2223,Debit Card
2024-02-22,Desk Organizer,Office Supplies,North,89.97,3,C1744,Debit Card
2024-02-22,Desk Organizer,Office Supplies,South,29.99,1,C1851,PayPal
2024-02-22,Mouse,Accessories,East,24.99,1,C2160,PayPal
2024-02-22,Mouse,Accessories,South,24.99,1,C1667,Debit Card
2024-02-22,Webcam,Electronics,East,269.97,3,C1897,PayPal
2024-02-22,LED Desk Lamp,Office Supplies,South,43.69,1,C1050,PayPal
2024-02-22,Mouse,Accessories,East,22.49,1,C2023,Credit Card
2024-02-22,Tablet,Electronics,North,949.98,2,C2174,PayPal
2024-02-22,LED Desk Lamp,Office Supplies,North,137.97,3,C1424,PayPal
2024-02-22,Laptop,Electronics,North,1169.99,1,C1563,Debit Card
2024-02-23,Keyboard,Accessories,East,239.97,3,C2329,Cash
2024-02-23,Monitor,Electronics,East,699.98,2,C1196,Debit Card
2024-02-23,Webcam,Electronics,South,179.98,2,C1672,Debit Card
2024-02-23,Headphones,Electronics,South,159.99,1,C1757,Credit Card
2024-02-23,Notebook,Office Supplies,West,9.99,1,C1801,Debit Card
2024-02-23,Desk Organizer,Office Supplies,North,29.99,1,C1591,PayPal
2024-02-23,Headphones,Electronics,South,639.96,4,C1690,Cash
2024-02-23,LED Desk Lamp,Office Supplies,South,43.69,1,C2417,Debit Card
2024-02-23,Power Bank,Accessories,North,37.99,1,C2148,Cash
2024-02-23,Tablet,Electronics,West,3999.92,8,C1176,Debit Card
2024-02-23,Webcam,Electronics,North,89.99,1,C1106,Credit Card
2024-02-23,Power Bank,Accessories,South,71.98,2,C1457,Cash
2024-02-23,Power Bank,Accessories,East,71.98,2,C1323,PayPal
2024-02-23,Notebook,Office Supplies,South,39.96,4,C1953,Cash
2024-02-23,Notebook,Office Supplies,East,17.98,2,C1075,Cash
2024-02-23,Monitor,Electronics,West,349.99,1,C1634,Cash
2024-02-23,LED Desk Lamp,Office Supplies,East,87.38,2,C1686,Debit Card
2024-02-23,Desk Organizer,Office Supplies,North,80.97,3,C1900,Cash
2024-02-23,Laptop,Electronics,West,1299.99,1,C1248,Debit Card
2024-02-23,LED Desk Lamp,Office Supplies,South,45.99,1,C1400,Cash
2024-02-23,Tablet,Electronics,West,899.98,2,C2406,PayPal
2024-02-23,LED Desk Lamp,Office Supplies,West,41.39,1,C1056,Cash
2024-02-23,Power Bank,Accessories,West,39.99,1,C2142,Credit Card
2024-02-23,Mousepad,Accessories,West,39.98,2,C2020,Debit Card
2024-02-23,Monitor,Electronics,North,664.98,2,C2408,PayPal
2024-02-24,Ergonomic Chair,Office Supplies,South,249.99,1,C2078,Debit Card
2024-02-24,Laptop,Electronics,South,2599.98,2,C1754,Cash
